down,ydstogo,yardline_100,qtr,time_remaining,score_diff,offense_timeouts,defense_timeouts,home,weather_temp,weather_wind,weather_rain
2,13,40,3,2335,21,2,2,1,60.0,5.4,0
2,14,84,1,3070,-3,1,2,0,44.2,1.7,1
3,5,82,2,572,16,1,1,1,55.2,-1.1,0
4,2,55,2,59,10,1,1,1,56.0,-3.1,0
4,19,12,1,2729,20,2,0,1,40.1,6.2,0
1,11,35,2,952,-1,2,2,0,32.5,6.5,1
3,15,71,3,2023,8,2,3,1,9.9,-0.9,0
1,19,59,4,768,8,3,1,1,47.4,-2.4,1
2,4,55,3,1177,-8,0,0,0,61.8,13.6,1
4,17,39,4,3105,1,3,0,1,42.2,15.2,0
2,7,96,3,112,14,1,0,0,58.5,7.0,1
4,12,90,3,1418,-7,3,0,0,76.8,11.7,0
2,8,64,3,1232,25,2,0,1,56.9,14.4,1
1,4,86,1,3413,19,3,3,1,58.8,3.0,0
2,17,18,4,3049,-3,2,2,1,40.4,13.9,0
3,7,16,3,2743,-26,2,3,1,60.2,1.1,0
4,1,70,3,1401,-4,3,1,0,60.7,8.6,0
3,3,67,2,3104,14,2,3,1,59.2,-7.3,1
4,19,24,4,801,-13,0,0,0,54.2,13.4,0
4,16,83,2,3015,15,2,3,1,70.7,5.8,0
4,13,74,4,2184,20,0,3,0,24.6,4.0,0
3,15,21,4,568,-13,0,2,1,51.7,10.1,0
2,13,60,1,634,-25,0,0,1,57.0,-1.3,0
2,18,86,4,176,-26,0,1,1,33.3,5.2,0
1,2,76,4,3464,-18,3,1,1,71.8,1.1,1
2,2,42,2,2108,-13,0,3,1,48.4,4.2,0
4,14,81,3,374,18,0,0,1,63.9,3.8,0
2,19,31,4,259,8,0,1,0,56.1,4.1,0
1,12,96,3,522,15,0,2,1,45.5,4.1,0
3,19,97,1,2055,21,3,2,0,48.9,14.9,0
4,8,30,3,48,11,1,2,0,59.6,6.9,1
4,13,68,1,850,-14,0,1,0,34.5,10.3,0
2,10,95,2,3428,-22,2,2,1,52.4,-3.0,1
2,17,29,3,3413,-27,0,1,0,60.1,2.5,0
3,13,71,3,2980,-19,1,1,1,55.0,2.4,0
1,9,52,3,1604,-7,3,2,1,34.4,5.3,0
2,5,44,1,1333,-19,0,1,0,61.3,4.6,1
1,6,64,3,2258,19,1,1,1,47.6,6.3,1
4,2,47,1,401,18,1,1,1,69.8,12.7,0
3,3,70,1,2147,-21,1,2,0,76.5,13.2,1
4,10,95,2,373,-21,0,1,0,43.3,5.8,1
4,1,21,2,3323,-27,2,3,0,42.2,-2.5,1
4,9,18,1,751,0,3,0,1,48.9,4.2,1
1,1,61,3,2960,17,2,3,0,60.6,8.1,0
4,4,95,3,279,3,3,1,0,47.1,20.2,1
1,14,84,3,2851,17,2,2,0,41.3,2.7,0
2,1,40,2,3409,3,0,2,1,61.9,12.2,0
3,7,79,2,1154,-11,0,3,1,45.2,13.1,1
2,4,90,2,636,-15,3,3,0,80.6,5.0,0
1,2,29,3,1255,22,0,2,1,40.1,13.5,1
1,4,11,3,1918,-19,0,1,1,48.9,8.0,1
4,3,96,3,1353,-5,2,0,0,35.2,3.8,1
2,2,16,2,513,25,1,2,0,60.3,7.6,0
2,13,2,3,1336,0,1,0,0,41.3,9.7,1
4,3,32,2,2825,1,2,1,1,58.3,5.6,0
1,18,77,3,3175,26,0,1,0,77.9,13.1,1
4,10,74,3,3342,25,3,2,1,37.9,7.7,0
4,8,32,2,1744,-3,3,3,0,76.1,4.1,0
3,17,68,2,1584,-3,1,3,0,83.9,9.4,0
1,15,93,2,2395,18,0,0,1,82.2,9.5,0
1,8,1,4,1939,-21,2,0,0,83.2,4.1,0
2,19,85,1,814,-9,3,3,1,68.0,-3.7,1
3,11,59,4,3363,17,2,2,1,38.1,4.7,1
1,14,87,1,3552,-10,1,0,1,41.0,11.9,0
2,19,5,3,2046,22,0,0,0,33.2,8.9,1
1,14,25,3,3461,-21,0,2,0,59.0,11.6,0
3,12,38,3,1034,-1,1,1,0,27.5,9.3,1
1,12,79,4,2174,15,1,3,1,63.2,16.5,1
3,13,67,4,2928,-16,2,1,1,70.6,11.4,0
1,19,33,4,3314,-3,3,2,0,40.0,8.0,1
1,14,24,3,2127,20,0,0,1,42.1,7.4,0
1,6,44,3,3003,-3,3,2,0,10.5,6.0,0
4,1,17,3,1997,-27,3,3,1,53.7,9.8,0
1,15,89,3,335,5,0,0,0,65.6,18.0,1
2,10,82,3,2555,-1,1,3,1,64.4,14.0,1
3,8,71,4,3491,20,3,1,0,31.2,12.6,0
3,18,47,2,1858,10,0,2,1,57.5,5.7,0
3,3,63,4,1084,-12,0,2,0,51.3,7.4,0
4,1,25,3,107,-16,0,2,1,39.6,13.0,0
2,15,13,4,736,22,1,3,0,39.8,3.3,0
4,18,23,1,1543,23,2,2,0,65.6,10.0,1
2,16,53,1,3565,9,2,2,0,41.3,10.8,1
4,17,94,2,1437,-8,3,2,0,58.6,13.7,1
3,17,13,3,368,2,3,3,0,59.9,5.3,1
3,14,30,4,3201,-8,1,0,0,36.4,13.3,1
4,18,8,3,2309,-2,3,1,0,87.4,-1.5,0
4,7,44,1,2690,24,0,3,1,44.3,16.1,0
4,15,93,1,3357,10,1,1,0,41.4,0.4,1
3,2,6,3,3478,5,1,1,1,37.4,16.4,0
1,11,59,2,3568,10,3,1,1,55.3,8.9,1
2,6,16,2,2752,-21,3,2,0,44.0,14.6,0
1,18,1,1,3144,-14,2,3,1,62.0,7.7,1
4,9,53,3,1852,-10,0,3,1,66.5,10.0,1
1,4,46,2,3241,-18,1,1,1,62.0,7.3,1
1,11,89,1,3492,9,2,0,0,49.3,8.4,1
1,2,29,2,1724,-5,3,3,1,25.7,10.9,0
3,3,63,1,1014,25,2,3,0,22.0,7.7,0
3,9,16,1,3443,12,3,1,0,86.6,5.9,1
4,12,57,3,2893,-8,3,1,0,70.8,4.0,1
2,12,81,2,699,21,3,0,1,30.2,13.6,1
2,2,38,1,724,-18,3,2,1,50.9,11.4,0
1,13,16,1,918,-12,3,3,0,53.7,5.5,0
1,2,50,1,2833,12,1,2,0,84.7,5.3,1
2,16,17,4,758,-23,3,3,0,54.3,7.4,1
4,1,64,2,1307,-27,1,3,0,37.9,7.1,0
3,1,23,1,2502,-9,1,2,0,43.0,14.8,0
4,10,65,2,1050,20,2,0,1,63.1,3.6,1
1,16,70,3,123,17,1,1,0,72.0,-0.6,1
1,15,98,1,3114,25,1,1,1,67.9,9.6,0
4,12,19,2,809,2,2,0,0,39.0,3.6,0
1,4,92,2,3246,-2,2,1,0,42.9,1.5,1
1,19,32,2,1627,-23,3,1,0,59.3,16.8,0
2,1,16,4,1516,-2,3,3,0,68.4,12.1,1
4,7,89,2,1312,-9,2,2,1,46.1,12.7,1
3,15,56,1,113,-1,3,2,0,65.0,2.7,1
1,12,56,4,13,-2,0,1,0,66.3,3.9,1
4,16,30,4,2152,17,3,0,1,56.9,16.2,1
4,15,17,3,832,25,2,2,0,41.6,9.8,1
4,18,7,4,1198,2,3,2,1,38.6,16.6,0
4,10,85,1,192,23,1,0,0,64.4,2.0,1
1,16,3,3,2441,25,1,0,1,42.7,3.5,1
4,3,51,4,838,-5,3,0,0,60.4,6.9,0
2,4,27,1,104,-10,0,3,1,56.5,-7.2,0
4,1,82,3,1850,26,3,2,0,21.9,12.6,1
3,4,69,1,1048,8,1,3,0,56.8,11.2,0
4,3,8,1,1301,-17,2,0,1,52.3,3.1,1
3,16,13,3,2546,15,3,2,1,41.1,-0.4,1
3,10,16,2,2969,19,0,1,0,37.9,8.1,1
3,9,70,2,2765,-1,2,2,1,80.3,14.5,1
4,13,9,1,1361,22,3,0,1,48.8,13.1,0
3,7,23,2,452,19,0,1,0,45.9,17.8,1
1,11,48,3,1437,5,3,2,1,63.7,2.2,0
4,1,19,2,666,-14,2,2,1,57.0,5.6,0
3,14,38,2,1134,12,1,3,0,46.6,11.7,1
2,17,30,4,3501,7,1,1,0,66.0,8.6,0
3,1,41,1,563,13,3,2,1,63.4,2.3,1
4,2,3,2,406,-28,1,1,1,57.4,2.0,1
4,3,36,3,726,24,3,2,1,49.7,8.9,1
4,12,53,3,1353,21,1,2,0,60.6,1.3,1
2,15,42,1,3337,-28,3,2,0,61.6,11.2,0
4,16,93,3,1736,22,1,3,1,46.4,10.3,1
2,15,38,4,1830,-12,1,0,0,53.4,9.6,1
3,11,30,3,535,27,2,2,1,63.3,3.3,1
3,14,16,4,3283,-15,2,2,1,40.6,6.6,0
1,6,61,3,2957,-17,0,0,0,34.5,12.8,1
2,15,56,1,2156,-28,0,0,0,39.8,1.4,0
1,4,6,3,772,11,0,1,0,47.7,4.5,0
1,19,86,2,1240,27,1,3,1,55.1,1.3,0
2,1,96,2,2047,-11,1,1,0,40.1,4.6,0
2,18,98,1,3561,-16,3,1,1,60.8,9.4,1
1,9,77,4,2155,19,2,0,0,30.5,13.9,1
2,13,12,2,242,-8,3,3,1,22.3,7.3,1
3,4,88,4,349,2,0,1,0,55.6,14.4,1
1,7,41,4,3327,-10,2,1,0,83.5,5.3,1
2,17,85,2,2553,21,3,3,0,49.7,2.1,1
2,1,24,1,1508,23,2,1,1,46.2,18.1,1
3,4,68,3,3471,27,2,1,1,44.2,-1.8,1
2,13,56,1,2849,27,2,1,0,37.0,13.3,0
3,16,45,3,1640,-2,0,3,1,57.0,3.6,0
2,9,36,3,2893,-12,2,2,0,69.5,4.6,1
2,2,6,3,58,-2,2,0,0,32.8,15.2,0
2,3,87,3,1104,27,3,2,1,76.1,9.6,1
1,17,71,1,2725,26,2,2,1,69.2,6.4,0
3,5,92,1,284,-13,3,1,1,44.5,7.1,1
1,11,51,3,325,7,1,3,0,63.0,9.4,0
2,18,32,1,2837,19,3,3,1,30.3,2.0,0
4,8,61,2,2504,24,3,3,1,82.4,2.7,0
4,2,35,1,2648,21,1,0,1,40.2,4.8,0
3,16,93,2,3457,13,3,1,1,56.8,6.6,1
4,15,53,1,955,-7,1,0,1,40.0,4.2,0
4,13,67,2,81,-28,0,3,1,69.2,6.0,0
2,18,63,2,3047,-17,3,3,0,37.2,3.2,0
4,15,39,1,1838,-9,3,3,0,43.5,10.7,1
2,14,74,1,1990,-16,0,0,1,47.8,19.7,0
2,7,49,4,2916,11,2,3,0,55.9,4.6,0
3,2,10,2,2748,-2,3,0,1,63.5,15.8,1
4,14,41,2,2504,27,3,1,1,50.9,7.9,1
4,17,6,4,1710,11,1,3,0,43.0,4.5,0
2,14,73,1,1448,25,0,1,1,62.9,9.6,1
3,13,67,1,331,24,2,0,0,52.4,5.7,1
1,14,88,2,3337,26,2,3,0,39.6,10.0,1
4,6,47,4,308,-6,2,1,1,47.4,-3.0,0
3,3,98,4,3073,-20,3,1,1,53.8,7.5,0
3,12,66,2,2423,-4,1,2,0,31.2,12.3,1
4,18,38,2,1254,14,2,1,1,40.0,1.0,1
3,3,30,2,3596,-19,3,2,1,48.9,14.1,1
1,2,93,3,1607,-28,2,0,0,43.6,-0.3,0
2,14,17,4,2790,-1,0,1,1,37.0,1.6,1
1,9,2,1,1466,2,2,0,1,76.3,13.3,1
3,18,11,3,1657,-21,0,2,1,56.6,5.0,1
1,9,68,4,3300,23,0,2,0,45.5,2.8,1
1,10,78,1,3152,-21,1,2,0,69.7,13.6,1
3,2,50,3,1587,16,3,1,1,62.2,11.3,0
3,19,40,4,1748,12,2,3,1,47.5,2.0,1
3,7,18,2,194,5,0,3,0,76.8,5.9,0
4,9,9,3,2043,1,2,3,0,59.1,14.5,1
4,12,74,4,3488,0,0,2,1,26.8,6.9,0
1,17,25,4,1202,13,1,2,0,56.3,7.5,0
4,16,97,3,1245,13,1,3,1,45.6,10.0,1
3,15,85,1,2443,-28,1,2,1,36.7,9.3,1
3,3,76,1,1698,-19,2,0,1,31.9,9.9,0
1,2,48,2,2051,-19,1,0,1,42.2,9.3,0
3,16,36,3,1113,-9,1,3,0,53.2,6.8,1
3,18,84,4,3385,-14,0,0,1,48.5,13.0,0
3,12,5,3,1359,25,0,0,1,60.0,11.4,0
1,18,93,2,1425,7,3,3,0,71.4,11.7,1
3,7,81,4,3570,-24,3,3,1,47.4,8.4,0
4,7,7,3,1773,27,1,0,0,51.2,7.5,1
3,4,22,3,2653,27,2,1,1,62.6,2.4,1
1,16,93,3,623,-1,2,1,0,65.5,10.7,0
4,13,65,4,1012,14,3,1,1,52.8,5.7,1
4,5,37,3,2778,-23,0,3,0,48.6,8.5,1
1,19,82,2,980,0,0,2,1,31.9,10.7,0
4,1,69,4,3539,-17,1,0,0,58.4,8.5,0
2,15,91,1,315,14,2,3,0,71.3,2.5,1
3,4,40,1,3521,-27,3,1,1,66.0,14.3,1
2,15,58,1,2451,13,3,3,1,78.8,4.5,1
4,10,61,4,1718,-6,1,2,1,59.3,7.0,0
4,5,5,4,579,-18,3,0,1,71.8,2.6,1
4,2,66,1,1906,11,3,2,0,57.0,10.8,1
4,12,71,1,1388,8,0,2,0,51.0,1.8,0
4,4,14,2,1078,-14,3,0,1,30.9,4.4,1
1,9,80,4,2100,-24,1,2,1,74.6,11.1,1
2,19,43,4,3494,8,0,0,0,71.0,9.9,0
3,17,42,3,2514,3,1,0,0,40.6,13.5,0
3,10,21,3,415,-4,3,2,0,52.2,13.8,0
1,14,84,2,3498,-27,0,3,1,28.3,-3.2,1
1,16,12,2,2800,-2,0,0,1,41.7,2.9,0
3,12,96,4,2787,-18,1,1,1,39.9,11.3,1
3,4,59,4,2016,27,2,2,0,50.1,15.0,1
1,16,24,3,234,6,2,1,0,77.9,2.6,0
1,2,67,1,2323,16,1,0,0,47.3,11.9,1
1,10,71,2,2215,22,3,0,0,73.4,0.9,1
3,15,26,2,2276,-5,1,0,1,58.0,9.3,0
1,11,86,2,1354,-21,3,1,1,38.9,2.5,1
3,7,1,4,1570,-9,1,1,0,41.6,15.4,1
2,8,13,3,2000,26,2,1,0,38.1,8.6,0
2,9,96,3,1873,18,2,0,0,57.4,3.6,0
3,15,75,4,2940,-15,2,1,1,16.1,18.2,1
3,19,47,2,2510,-9,0,0,0,74.8,7.8,1
3,15,31,4,1807,-25,3,1,1,53.5,12.9,0
4,7,64,4,3423,-14,2,3,1,57.7,1.9,1
4,3,68,2,645,15,2,3,1,68.5,11.7,0
4,9,8,4,1470,-1,0,0,0,72.7,4.9,1
3,17,43,3,1013,11,1,2,0,59.4,15.6,1
2,13,61,4,1605,1,2,3,0,72.1,-0.6,1
1,7,58,3,632,6,1,0,0,43.9,8.0,0
3,2,75,3,632,-11,3,2,0,68.5,1.1,0
1,5,90,4,2269,25,3,2,0,39.2,-0.1,0
4,14,5,1,2423,-11,0,2,0,68.0,5.2,0
4,13,53,4,1752,-23,1,1,1,64.7,3.1,0
1,9,52,4,3305,16,2,3,0,73.3,15.8,1
4,7,21,4,1698,-20,1,2,1,26.5,13.1,1
1,4,14,4,1916,25,3,0,1,70.1,8.5,0
3,19,89,2,798,15,3,0,0,59.3,4.6,0
1,9,15,3,862,-25,1,2,1,54.6,-3.8,0
2,15,44,1,1871,13,3,3,0,49.5,7.2,1
3,9,61,1,1667,-23,1,0,1,51.7,7.3,0
3,11,47,2,1040,6,0,0,0,89.7,6.2,0
2,13,61,4,1707,12,3,0,1,52.8,14.8,0
4,7,3,3,939,-1,3,3,1,61.4,-0.9,1
4,18,55,3,854,10,0,3,1,65.8,2.9,0
1,9,80,4,1258,-13,0,2,1,45.2,5.6,1
3,15,50,1,2006,-6,0,3,1,71.0,11.5,1
3,18,98,1,2237,-28,0,1,1,44.1,8.6,1
2,8,47,2,2218,5,2,2,0,71.7,5.5,1
3,5,31,1,2008,-8,0,1,1,43.5,5.5,0
4,19,48,4,916,-19,3,1,0,48.3,13.4,0
4,15,30,2,1801,-9,2,3,1,66.6,5.0,0
4,16,33,3,1633,-23,3,1,1,58.6,7.6,1
3,18,45,1,3149,7,0,3,1,62.6,6.0,1
2,1,26,3,2343,14,2,3,1,39.9,1.9,0
4,18,4,4,1592,22,2,3,1,79.4,7.0,0
2,3,27,3,3268,10,2,0,1,30.9,7.3,0
3,3,4,2,2522,4,3,0,0,70.9,8.1,0
2,5,89,3,322,-12,3,1,0,63.9,7.9,1
2,3,86,2,81,24,0,0,1,46.5,0.1,0
1,2,27,3,3231,20,3,0,0,60.2,1.4,0
4,3,88,1,1842,-16,0,1,1,63.9,4.6,0
1,10,37,1,480,-13,3,0,0,52.2,7.6,1
1,8,37,3,476,22,1,0,0,47.6,6.3,0
4,7,50,2,1776,-11,0,3,0,64.0,16.7,0
3,4,90,4,1413,-27,0,1,0,81.0,9.9,1
2,19,73,4,3169,0,2,3,1,45.2,8.8,1
3,7,63,4,1921,26,3,0,0,67.1,-0.6,1
2,9,77,2,3312,-9,0,0,0,63.9,12.2,1
1,3,86,2,693,-16,0,0,1,85.0,7.8,1
3,5,71,2,2846,21,1,1,0,75.8,2.4,1
1,5,46,4,250,0,1,0,0,71.9,11.6,0
3,19,30,1,336,3,0,0,1,80.5,9.9,1
4,4,46,3,555,-26,3,0,0,60.1,10.7,1
4,10,16,4,1132,6,3,1,0,53.0,1.8,0
2,11,60,4,1380,-10,0,1,1,69.6,-6.1,1
4,2,81,2,695,-22,0,0,0,45.1,12.7,0
3,7,3,2,205,13,2,1,1,76.8,8.7,0
2,2,86,3,1875,-21,1,3,1,38.1,13.8,0
1,4,63,2,320,10,2,0,0,39.1,21.4,1
2,13,90,2,1406,-3,3,0,1,45.5,-2.7,0
3,11,70,2,1112,0,3,2,1,42.4,14.1,0
4,10,85,2,3306,3,0,1,1,45.5,3.4,0
1,5,74,2,411,-17,2,1,0,26.4,8.7,0
3,12,36,1,860,-7,3,0,0,44.4,-7.7,1
4,18,53,2,3396,-26,2,1,1,51.7,3.7,1
4,17,16,4,3051,-13,0,1,1,59.6,5.3,0
2,4,83,2,3007,-20,2,3,1,53.0,3.4,0
1,13,66,2,1288,2,0,2,1,59.6,13.5,1
2,5,58,1,1465,16,3,3,1,59.9,4.7,0
4,17,64,2,3136,-5,1,1,0,34.9,6.6,1
4,9,69,1,571,-23,0,2,0,69.0,5.8,0
3,15,25,1,928,-14,1,2,0,47.5,3.7,1
1,11,61,2,553,-15,0,2,0,17.4,14.5,1
1,13,61,3,1506,-24,1,2,0,44.1,8.7,0
2,18,68,2,500,12,1,2,1,57.9,-3.8,0
3,3,98,1,1384,-16,2,2,1,78.5,8.9,1
1,18,34,3,1410,25,0,1,0,74.6,6.7,1
3,10,17,3,2743,9,1,3,1,28.2,8.5,1
3,3,98,3,1014,9,0,1,1,39.2,7.0,0
1,9,38,3,2234,-3,1,1,0,60.2,13.3,0
1,2,28,1,2078,21,0,3,0,59.0,15.0,0
2,11,39,3,3392,-28,3,0,0,56.8,-3.6,1
3,9,78,4,1205,-13,2,0,0,60.6,-1.5,0
4,8,21,1,573,3,0,2,0,30.5,14.0,1
2,9,2,3,354,21,2,2,0,52.8,9.6,1
2,12,78,3,3599,3,3,0,1,54.2,8.5,1
4,16,51,2,1128,12,0,3,1,39.9,6.5,1
2,8,70,1,323,15,3,0,0,53.6,5.9,1
2,1,27,3,560,-23,3,0,1,55.2,10.3,1
2,11,22,4,1927,4,3,1,0,54.8,-1.3,1
1,18,46,4,1905,19,3,0,1,83.7,0.4,0
2,8,85,4,746,6,3,2,1,60.1,5.4,0
3,3,73,2,1902,-4,3,0,1,50.7,6.1,1
4,18,42,1,1731,11,0,0,1,40.4,7.5,0
3,8,17,3,538,-24,0,1,1,73.2,0.7,1
4,8,54,3,2748,13,1,0,0,58.6,-3.1,1
3,6,6,3,262,-21,3,3,0,46.0,4.4,0
1,14,68,4,1723,-21,1,2,1,34.2,12.8,1
2,3,43,4,2324,12,1,0,1,68.3,4.0,1
4,12,86,1,3082,-9,1,3,0,63.3,3.0,1
1,7,95,4,858,-20,2,2,0,44.2,3.6,1
4,8,23,1,2540,2,0,2,0,45.5,16.4,1
3,5,12,2,1998,-6,0,0,0,57.3,10.0,0
2,16,59,2,1840,-23,0,0,0,72.4,2.6,0
4,9,5,2,2657,14,0,3,0,60.5,2.9,1
4,18,66,1,3394,-27,0,1,0,42.1,14.4,0
1,16,87,2,2025,5,0,0,0,76.5,9.3,0
1,15,87,4,2912,-28,3,0,1,58.4,8.4,1
3,9,76,1,2716,-8,0,1,0,45.0,4.6,0
4,19,76,4,3421,-1,1,0,0,51.8,5.5,1
1,12,25,4,2692,10,3,3,1,58.5,6.1,1
3,9,90,2,1945,7,0,1,0,73.0,6.0,0
1,7,74,1,1904,-15,2,1,0,52.6,8.9,0
3,18,8,4,3364,-15,0,2,1,33.9,1.3,0
3,5,59,4,178,-14,2,0,1,45.9,8.3,1
1,17,42,1,514,-21,0,3,0,85.8,1.8,0
3,5,16,4,1405,-5,1,2,0,84.2,15.9,1
4,15,31,4,3380,-20,2,3,1,65.1,8.9,1
4,6,92,4,3437,4,1,0,0,23.8,6.7,1
1,16,49,2,1833,-24,3,2,1,86.1,6.4,0
1,16,16,3,2562,-7,1,0,0,43.7,4.9,0
1,14,80,4,16,-22,1,3,0,68.4,15.9,1
2,19,24,3,673,-23,0,0,0,56.4,4.4,1
1,10,49,4,2918,17,1,1,0,66.0,13.6,0
4,16,13,1,2486,4,1,3,1,62.0,14.5,0
4,11,4,2,3214,7,2,1,0,58.4,9.1,1
4,1,97,4,3060,23,0,1,0,52.8,6.8,0
1,8,66,1,2011,-8,1,3,0,39.6,11.6,0
1,1,59,4,3459,5,3,0,0,41.9,1.0,1
4,13,2,2,1605,-8,2,2,0,55.7,-0.4,1
2,3,60,1,2216,18,2,1,1,48.4,-1.0,0
3,7,10,2,3163,20,1,3,0,54.9,2.9,0
4,17,15,2,2787,-7,2,2,1,69.5,8.8,1
1,15,72,4,184,7,0,1,1,65.9,3.3,0
1,7,51,2,3490,9,2,1,1,61.6,9.7,0
1,10,82,3,3053,-19,2,1,0,60.7,6.4,0
1,12,36,2,2555,0,3,2,0,59.1,2.0,0
1,7,32,3,2547,21,1,0,1,71.9,4.2,1
4,15,81,4,597,4,0,3,0,58.5,5.0,0
3,3,56,3,2167,11,3,0,1,43.3,7.8,1
4,9,90,3,138,-7,0,1,0,93.2,6.7,1
4,5,54,2,2111,-16,1,0,1,48.8,5.4,0
4,13,19,3,2025,-4,0,2,0,31.1,8.6,0
1,13,6,3,991,17,2,0,0,55.6,17.5,1
2,16,22,2,676,-21,3,2,1,38.3,5.1,0
4,8,54,2,711,-5,1,0,0,36.6,6.4,0
1,5,65,1,2260,-24,1,1,0,58.8,22.1,0
1,1,2,4,2097,25,2,1,1,61.6,15.2,0
3,17,27,1,975,11,3,1,0,42.1,3.2,1
4,7,81,3,1268,14,2,3,0,52.0,7.4,0
4,15,39,2,1781,11,2,2,0,74.0,16.9,1
4,7,74,3,927,-12,3,1,1,30.3,2.3,1
1,7,37,1,2205,-4,2,2,1,57.7,2.8,1
4,5,28,1,2068,15,1,1,0,46.6,1.0,1
4,15,68,4,1602,27,3,1,1,59.5,6.3,0
3,6,26,3,1952,-15,2,0,1,49.2,6.9,0
4,6,65,4,2449,-27,0,0,1,37.2,0.9,0
4,14,19,1,1170,19,0,1,1,65.1,14.4,0
2,10,74,1,1217,24,3,1,0,86.6,-4.6,0
1,15,94,2,2305,-10,0,2,1,65.4,9.3,1
2,2,89,1,1861,-26,0,0,1,54.7,23.0,1
1,19,83,4,172,7,1,0,0,67.1,-1.7,0
1,5,1,3,3393,20,1,1,1,54.5,7.6,1
1,3,83,2,3281,-16,2,1,0,80.3,12.5,0
3,3,62,4,2016,23,3,0,1,57.4,10.8,0
3,6,46,1,503,7,0,2,1,82.4,7.1,0
3,9,79,4,3550,23,1,2,0,68.6,4.0,1
3,2,80,4,3172,-16,3,2,0,63.1,2.2,1
3,12,92,1,2117,-5,0,3,0,59.7,10.0,0
3,12,58,1,1640,-23,3,3,0,61.3,3.6,1
1,15,69,1,2536,-6,0,2,1,37.3,1.3,0
4,1,30,2,2769,-18,1,0,1,55.8,3.9,1
2,2,66,2,1950,27,1,2,0,80.9,8.2,0
1,4,43,2,2307,19,1,1,0,47.6,-0.2,1
4,9,64,4,2346,23,1,1,0,52.8,11.1,1
3,12,41,2,1949,-21,0,0,1,66.2,8.9,0
1,4,18,4,2141,1,2,2,1,33.1,8.5,1
1,7,35,1,3124,14,0,0,1,39.9,2.6,0
1,10,33,1,785,20,2,0,1,77.9,6.8,0
2,11,24,2,607,22,3,1,0,52.0,10.1,1
1,11,11,1,858,-12,3,0,1,79.7,9.0,1
3,13,40,1,3555,-12,0,2,1,67.8,12.3,0
3,15,50,1,2983,-9,0,2,1,49.4,7.9,1
4,16,59,1,2939,19,0,0,1,72.5,9.0,1
3,19,61,2,2753,18,1,3,0,51.0,-2.7,1
3,8,20,1,3350,-13,0,2,1,39.0,0.9,0
3,7,15,2,1999,9,0,3,0,79.4,7.4,0
1,6,14,4,3485,-8,0,1,1,30.0,11.7,0
1,7,67,2,25,-5,1,1,0,49.5,18.5,1
3,11,68,1,705,20,3,2,1,36.4,2.9,0
1,12,51,3,2512,12,3,0,0,55.9,11.3,0
1,2,52,2,3499,8,2,3,1,61.0,10.8,0
1,19,63,4,924,-23,0,0,1,66.6,5.5,0
4,1,35,3,2059,2,2,3,1,84.9,13.9,1
2,8,74,2,386,-18,1,2,1,68.0,7.9,1
3,9,89,1,2152,-25,3,0,0,55.3,1.0,1
2,7,24,2,2934,14,1,1,0,51.8,2.9,0
1,5,46,3,1022,25,0,0,1,43.0,12.9,1
2,11,32,1,2136,-22,0,1,0,58.9,0.5,0
1,1,33,2,686,-28,2,0,0,48.6,3.9,0
4,15,39,3,1342,-19,2,3,1,83.7,3.3,0
1,13,22,4,623,0,0,3,1,60.3,0.5,1
2,15,35,3,1167,-6,0,2,1,44.4,7.3,1
4,16,32,1,114,14,3,3,1,55.0,4.6,1
3,17,80,2,345,-2,3,2,1,72.0,13.4,0
2,3,27,1,1311,-3,1,0,1,60.7,10.2,1
3,16,10,3,237,-6,2,1,0,53.7,-2.3,0
4,11,85,1,2949,-25,1,2,1,52.5,4.1,1
2,3,89,1,51,-18,2,3,0,64.9,7.8,0
3,19,88,2,2656,14,3,0,1,56.6,6.8,1
4,16,18,3,1598,-8,1,3,0,47.7,-0.9,1
3,6,41,1,115,24,2,3,0,59.0,6.3,0
2,17,29,1,374,14,3,0,0,58.4,6.6,0
1,14,26,3,2920,22,3,1,1,59.0,8.7,0
1,9,90,3,3309,-23,0,3,1,70.2,1.0,1
4,4,13,4,2006,12,2,3,1,38.6,5.6,0
3,14,60,1,381,-11,0,2,1,50.8,11.6,0
2,18,71,3,1061,-5,1,3,0,53.9,9.0,1
2,4,7,2,947,-4,2,2,0,46.6,13.7,0
3,1,87,2,1787,-11,2,1,0,43.4,7.7,1
3,5,23,3,905,-1,0,2,1,58.4,-1.7,1
3,6,41,2,68,-13,0,2,1,60.1,2.7,1
2,8,54,4,1141,-19,1,1,0,49.7,9.4,0
3,19,86,1,1592,16,3,3,1,77.3,8.1,0
2,19,97,4,2748,10,1,1,0,52.2,11.6,0
4,13,25,4,1041,-28,3,3,1,33.6,4.7,0
1,5,41,4,514,-8,1,1,0,66.1,7.7,1
1,5,60,2,2209,5,3,3,0,41.7,8.1,1
2,2,41,2,2962,24,1,3,1,82.7,6.0,0
3,16,8,4,2873,-24,3,2,0,44.5,11.6,0
3,5,77,3,1061,26,0,3,0,41.7,2.7,1
2,18,56,4,1921,8,1,2,0,71.7,10.6,0
4,12,13,2,814,-4,3,0,1,51.1,6.8,0
2,10,63,2,2244,-28,0,1,0,55.3,8.4,1
1,18,89,3,3402,27,2,3,0,40.8,-0.5,1
1,3,64,4,3523,-26,0,0,1,53.1,15.8,1
4,9,47,4,229,-28,1,2,1,52.7,4.7,0
